,rule_id,rule,len_l,len_r,count_lhs,count_rhs,support,confidence,lift,rpf,conviction,lhs,rhs,itemset
266,435,"{('explicit', 0), ('mode', 1), ('year', 'year_0'), ('acousticness', 'acousticness_4'), ((('acousticness', 'acousticness_4'),)",3,1,13342,19808,0.09259,0.6939739169539799,3.5035032156400443,0.064255044970769,2.620430224109287,"(('explicit', 0), ('mode', 1), ('year', 'year_0'))","(('acousticness', 'acousticness_4'),)","['mode,1', 'explicit,0', 'acousticness,acousticness_4', 'year,year_0']"
267,436,"{('acousticness', 'acousticness_4'), ('mode', 1), ('year', 'year_0'), ('explicit', 0), ((('explicit', 0),)",3,1,9261,91483,0.09259,0.9997840406003672,1.0928631992833282,0.092570004319188,394.3778588334239,"(('acousticness', 'acousticness_4'), ('mode', 1), ('year', 'year_0'))","(('explicit', 0),)","['mode,1', 'acousticness,acousticness_4', 'explicit,0', 'year,year_0']"
268,442,"{('explicit', 0), ('popularity', 'popularity_0'), ('year', 'year_0'), ('acousticness', 'acousticness_4'), ((('acousticness', 'acousticness_4'),)",3,1,16392,19808,0.11892,0.7254758418740849,3.6625395894289423,0.08627358711566617,2.9211272426926396,"(('explicit', 0), ('popularity', 'popularity_0'), ('year', 'year_0'))","(('acousticness', 'acousticness_4'),)","['explicit,0', 'acousticness,acousticness_4', 'year,year_0', 'popularity,popularity_0']"
269,443,"{('acousticness', 'acousticness_4'), ('popularity', 'popularity_0'), ('year', 'year_0'), ('explicit', 0), ((('explicit', 0),)",3,1,11893,91483,0.11892,0.9999159169259229,1.0930073531977775,0.11891000084083074,1012.914763405229,"(('acousticness', 'acousticness_4'), ('popularity', 'popularity_0'), ('year', 'year_0'))","(('explicit', 0),)","['acousticness,acousticness_4', 'explicit,0', 'year,year_0', 'popularity,popularity_0']"
270,453,"{('mode', 1), ('popularity', 'popularity_0'), ('year', 'year_0'), ('acousticness', 'acousticness_4'), ((('acousticness', 'acousticness_4'),)",3,1,12380,19808,0.08375,0.6764943457189014,3.415258207385407,0.056656401453958,2.478843837531064,"(('mode', 1), ('popularity', 'popularity_0'), ('year', 'year_0'))","(('acousticness', 'acousticness_4'),)","['mode,1', 'acousticness,acousticness_4', 'year,year_0', 'popularity,popularity_0']"
271,459,"{('explicit', 0), ('loudness', 'loudness_0'), ('mode', 1), ('energy', 'energy_0'), ((('energy', 'energy_0'),)",3,1,13309,19940,0.09671,0.7266511383274475,3.6441882564064576,0.07027443158764746,2.9288579881857686,"(('explicit', 0), ('loudness', 'loudness_0'), ('mode', 1))","(('energy', 'energy_0'),)","['mode,1', 'loudness,loudness_0', 'explicit,0', 'energy,energy_0']"
272,466,"{('mode', 1), ('popularity', 'popularity_0'), ('year', 'year_0'), ('explicit', 0), ((('explicit', 0),)",3,1,12380,91483,0.11594,0.9365105008077544,1.02369893948357,0.10857902746365106,1.341481658260123,"(('mode', 1), ('popularity', 'popularity_0'), ('year', 'year_0'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'year,year_0', 'popularity,popularity_0']"
273,475,"{('mode', 1), ('popularity', 'popularity_1'), ('year', 'year_1'), ('explicit', 0), ((('explicit', 0),)",3,1,9180,91483,0.09176,0.9995642701525055,1.0926229683684459,0.0917200174291939,195.46470140852747,"(('mode', 1), ('popularity', 'popularity_1'), ('year', 'year_1'))","(('explicit', 0),)","['mode,1', 'explicit,0', 'popularity,popularity_1', 'year,year_1']"
274,476,"{('explicit', 0), ('popularity', 'popularity_1'), ('year', 'year_1'), ('mode', 1), ((('mode', 1),)",3,1,12441,70774,0.09176,0.7375612892854272,1.0421359387422318,0.0676786239048308,1.1136314383293446,"(('explicit', 0), ('popularity', 'popularity_1'), ('year', 'year_1'))","(('mode', 1),)","['popularity,popularity_1', 'mode,1', 'explicit,0', 'year,year_1']"
275,482,"{('explicit', 0), ('mode', 1), ('popularity', 'popularity_0'), ('year', 'year_0'), ('acousticness', 'acousticness_4'), ((('acousticness', 'acousticness_4'),)",4,1,11594,19808,0.08374,0.7222701397274452,3.6463557134866984,0.06048290150077626,2.8874100765600517,"(('explicit', 0), ('mode', 1), ('popularity', 'popularity_0'), ('year', 'year_0'))","(('acousticness', 'acousticness_4'),)","['popularity,popularity_0', 'mode,1', 'year,year_0', 'explicit,0', 'acousticness,acousticness_4']"
276,483,"{('acousticness', 'acousticness_4'), ('mode', 1), ('popularity', 'popularity_0'), ('year', 'year_0'), ('explicit', 0), ((('explicit', 0),)",4,1,8375,91483,0.08374,0.9998805970149254,1.0929687450290495,0.08373000119402985,713.2927761730184,"(('acousticness', 'acousticness_4'), ('mode', 1), ('popularity', 'popularity_0'), ('year', 'year_0'))","(('explicit', 0),)","['explicit,0', 'popularity,popularity_0', 'mode,1', 'year,year_0', 'acousticness,acousticness_4']"
